FileName,DataSource,UniqueID,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,
O53184MNTL_Splice17_2,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,mantle ,45,0,45,0,2,,
O53184MNTL_Splice17_3,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,mantle ,45,0,45,0,3,,
O53184THR_Splice17_1-6,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,throat ,45,0,45,0,6,"Scans 1-3 are normal direction, 4-6 are perpendicular to rachis",
O53184THR_Splice17_2-6,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,throat ,45,0,45,0,6,"Scans 1-3 are normal direction, 4-6 are perpendicular to rachis",
O53184THR_Splice17_3-6,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,throat ,45,0,45,0,6,"Scans 1-3 are normal direction, 4-6 are perpendicular to rachis",
O55389BEL_Splice17_1,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,belly ,45,0,45,0,1,,
O55389BEL_Splice17_2,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,belly ,45,0,45,0,2,,
O55389BEL_Splice17_3,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,belly ,45,0,45,0,3,,
O55389BRE_Splice17_1,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,breast ,45,0,45,0,1,,
O55389BRE_Splice17_2,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,breast ,45,0,45,0,2,,
O55389BRE_Splice17_3,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,breast ,45,0,45,0,3,,
O55389CRW_Splice17_1,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,crown ,45,0,45,0,1,,
O55389CRW_Splice17_2,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,crown ,45,0,45,0,2,,
O55389CRW_Splice17_3,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,crown ,45,0,45,0,3,,
O55389LMNTL_Splice17_1,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,mantle lower,45,0,45,0,1,,
O55389LMNTL_Splice17_2,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,mantle lower,45,0,45,0,2,,
O55389LMNTL_Splice17_3,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,mantle lower,45,0,45,0,3,,
O55389UMNTL_Splice17_1,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,mantle upper,45,0,45,0,1,,
O55389UMNTL_Splice17_2,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,mantle upper,45,0,45,0,2,,
O55389UMNTL_Splice17_3,M,,Australia Museum,,O55389,,Anseriformes,Anatidae,Radjuvenileah,radjuvenileah,,male,,Australia, Darwin: Sewage Works ,-12.3667,130.9166667,,,1981,2022-06-16,mantle upper,45,0,45,0,3,,
O58649BEL_Splice17_1,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,belly ,45,0,45,0,1,,
O58649BEL_Splice17_2,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,belly ,45,0,45,0,2,,
O58649BEL_Splice17_3,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,belly ,45,0,45,0,3,,
O58649BRE_Splice17_1,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,breast ,45,0,45,0,1,,
O58649BRE_Splice17_2,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,breast ,45,0,45,0,2,,
O58649BRE_Splice17_3,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,breast ,45,0,45,0,3,,
O58649CRW_Splice17_1,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,crown ,45,0,45,0,1,,
O58649CRW_Splice17_2,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,crown ,45,0,45,0,2,,
O58649CRW_Splice17_3,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,crown ,45,0,45,0,3,,
O58649LMNTL_Splice17_1,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,mantle lower,45,0,45,0,1,,
O58649LMNTL_Splice17_2,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,mantle lower,45,0,45,0,2,,
O58649LMNTL_Splice17_3,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,mantle lower,45,0,45,0,3,,
O58649UMNTL_Splice17_1,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,mantle upper,45,0,45,0,1,,
O58649UMNTL_Splice17_2,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,mantle upper,45,0,45,0,2,,
O58649UMNTL_Splice17_3,M,,Australia Museum,,O58649,,Anseriformes,Anseranatidae,Anseranas,semipalmata,,female,adult,Ex-Cage (Australia),,,,,,U,2021-06-16,mantle upper,45,0,45,0,3,,
O59629BEL_Splice17_1,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,belly ,45,0,45,0,1,,
O59629BEL_Splice17_2,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,belly ,45,0,45,0,2,,
O59629BEL_Splice17_3,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,belly ,45,0,45,0,3,,
O59629BRE_Splice17_1,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,breast ,45,0,45,0,1,,
O59629BRE_Splice17_2,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,breast ,45,0,45,0,2,,
O59629BRE_Splice17_3,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,breast ,45,0,45,0,3,,
O59629CRW_Splice17_1,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,crown ,45,0,45,0,1,,
O59629CRW_Splice17_2,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,crown ,45,0,45,0,2,,
O59629CRW_Splice17_3,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,crown ,45,0,45,0,3,,
O59629MNTL_Splice17_1,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,mantle ,45,0,45,0,1,,
O59629MNTL_Splice17_2,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,mantle ,45,0,45,0,2,,
O59629MNTL_Splice17_3,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,mantle ,45,0,45,0,3,,
O59629THR_Splice17_1-6,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,throat ,45,0,45,0,6,"Scans 1-3 are normal direction, 4-6 are perpendicular to rachis",
O59629THR_Splice17_2-6,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,throat ,45,0,45,0,6,"Scans 1-3 are normal direction, 4-6 are perpendicular to rachis",
O59629THR_Splice17_3-6,M,,Australia Museum,,O59629,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,throat ,45,0,45,0,6,"Scans 1-3 are normal direction, 4-6 are perpendicular to rachis",
O59630BEL_Splice17_1,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,belly ,45,0,45,0,1,,
O59630BEL_Splice17_2,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,belly ,45,0,45,0,2,,
O59630BEL_Splice17_3,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,belly ,45,0,45,0,3,,
O59630BRE_Splice17_1,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,breast ,45,0,45,0,1,,
O59630BRE_Splice17_2,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,breast ,45,0,45,0,2,,
O59630BRE_Splice17_3,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,breast ,45,0,45,0,3,,
O59630CRW_Splice17_1,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,crown ,45,0,45,0,1,,
O59630CRW_Splice17_2,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,crown ,45,0,45,0,2,,
O59630CRW_Splice17_3,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,crown ,45,0,45,0,3,,
O59630MNTL_Splice17_1,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,mantle ,45,0,45,0,1,,
O59630MNTL_Splice17_2,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,mantle ,45,0,45,0,2,,
O59630MNTL_Splice17_3,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,mantle ,45,0,45,0,3,,
O59630THR_Splice17_1,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,throat ,45,0,45,0,1,,
O59630THR_Splice17_2,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,throat ,45,0,45,0,2,,
O59630THR_Splice17_3,M,,Australia Museum,,O59630,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia," Portland Roads Rd, 3Rd Crossing Of Claudie R",-12.7333,143.2333333,,,1986,2021-06-16,throat ,45,0,45,0,3,,
O6035BEL_Splice17_1,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,belly ,45,0,45,0,1,,
O6035BEL_Splice17_2,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,belly ,45,0,45,0,2,,
O6035BEL_Splice17_3,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,belly ,45,0,45,0,3,,
O6035BRE_Splice17_1,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,breast ,45,0,45,0,1,,
O6035BRE_Splice17_2,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,breast ,45,0,45,0,2,,
O6035BRE_Splice17_3,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,breast ,45,0,45,0,3,,
O6035CRW_Splice17_1,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,crown ,45,0,45,0,1,,
O6035CRW_Splice17_2,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,crown ,45,0,45,0,2,,
O6035CRW_Splice17_3,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,crown ,45,0,45,0,3,,
O6035MNTL_Splice17_1,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,mantle ,45,0,45,0,1,,
O6035MNTL_Splice17_2,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,mantle ,45,0,45,0,2,,
O6035MNTL_Splice17_3,M,,Australia Museum,,O6035,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,female,adult,Australia, Cooma ,-36.2333,149.1333333,,,U,2022-06-16,mantle ,45,0,45,0,3,,
O65016BEL_Splice17_1,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,belly ,45,0,45,0,1,,
O65016BEL_Splice17_2,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,belly ,45,0,45,0,2,,
O65016BEL_Splice17_3,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,belly ,45,0,45,0,3,,
O65016BRE_Splice17_1,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,breast ,45,0,45,0,1,,
O65016BRE_Splice17_2,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,breast ,45,0,45,0,2,,
O65016BRE_Splice17_3,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,breast ,45,0,45,0,3,,
O65016CRW_Splice17_1,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,crown ,45,0,45,0,1,,
O65016CRW_Splice17_2,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,crown ,45,0,45,0,2,,
O65016CRW_Splice17_3,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,crown ,45,0,45,0,3,,
O65016MNTL_Splice17_1,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,mantle ,45,0,45,0,1,,
O65016MNTL_Splice17_2,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,mantle ,45,0,45,0,2,,
O65016MNTL_Splice17_3,M,,Australia Museum,,O65016,,Pelecaniformes,Threskiornithidae,Threskiornis,molucca,,female,adult,Australia, Sydney: Matraville ,-33.9667,151.2333333,,,1992,2022-06-16,mantle ,45,0,45,0,3,,
O66405BEL_Splice17_1,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,belly ,45,0,45,0,1,"Surface has dusty appearance, slightly powdery.",
O66405BEL_Splice17_2,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,belly ,45,0,45,0,2,"Surface has dusty appearance, slightly powdery.",
O66405BEL_Splice17_3,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,belly ,45,0,45,0,3,"Surface has dusty appearance, slightly powdery.",
O66405CRW_Splice17_1,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,crown ,45,0,45,0,1,,
O66405CRW_Splice17_2,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,crown ,45,0,45,0,2,,
O66405CRW_Splice17_3,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,crown ,45,0,45,0,3,,
O66405LBRE_Splice17_1,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,breast lower,45,0,45,0,1,,
O66405LBRE_Splice17_2,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,breast lower,45,0,45,0,2,,
O66405LBRE_Splice17_3,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,breast lower,45,0,45,0,3,,
O66405MNTL_Splice17_1,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,mantle ,45,0,45,0,1,,
O66405MNTL_Splice17_2,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,mantle ,45,0,45,0,2,,
O66405MNTL_Splice17_3,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,mantle ,45,0,45,0,3,,
O66405UBRE_Splice17_1,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,breast upper,45,0,45,0,1,,
O66405UBRE_Splice17_2,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,breast upper,45,0,45,0,2,,
O66405UBRE_Splice17_3,M,,Australia Museum,,O66405,,Anseriformes,Anatidae,Aythya,australis,,male,adult,Australia, juvenileervis Bay ,-35.1167,150.7,,,1978,2021-06-16,breast upper,45,0,45,0,3,,
